Transaction_Date,Date_ID,Week_ID,Week_Desc,Month_ID,Month_Name,Quarter_ID,Quarter_Name,Year_ID,Week_Year
22-02-2019,20190222,8,Week 8,2,February,1,Q1,2019,Week 8-2019
23-02-2019,20190223,8,Week 8,2,February,1,Q1,2019,Week 8-2019
24-02-2019,20190224,9,Week 9,2,February,1,Q1,2019,Week 9-2019
25-02-2019,20190225,9,Week 9,2,February,1,Q1,2019,Week 9-2019
26-02-2019,20190226,9,Week 9,2,February,1,Q1,2019,Week 9-2019
27-02-2019,20190227,9,Week 9,2,February,1,Q1,2019,Week 9-2019
28-02-2019,20190228,9,Week 9,2,February,1,Q1,2019,Week 9-2019
01-03-2019,20190301,9,Week 9,3,March,1,Q1,2019,Week 9-2019
02-03-2019,20190302,9,Week 9,3,March,1,Q1,2019,Week 9-2019
03-03-2019,20190303,10,Week 10,3,March,1,Q1,2019,Week 10-2019
04-03-2019,20190304,10,Week 10,3,March,1,Q1,2019,Week 10-2019
05-03-2019,20190305,10,Week 10,3,March,1,Q1,2019,Week 10-2019
06-03-2019,20190306,10,Week 10,3,March,1,Q1,2019,Week 10-2019
07-03-2019,20190307,10,Week 10,3,March,1,Q1,2019,Week 10-2019
08-03-2019,20190308,10,Week 10,3,March,1,Q1,2019,Week 10-2019
09-03-2019,20190309,10,Week 10,3,March,1,Q1,2019,Week 10-2019
10-03-2019,20190310,11,Week 11,3,March,1,Q1,2019,Week 11-2019
11-03-2019,20190311,11,Week 11,3,March,1,Q1,2019,Week 11-2019
12-03-2019,20190312,11,Week 11,3,March,1,Q1,2019,Week 11-2019
13-03-2019,20190313,11,Week 11,3,March,1,Q1,2019,Week 11-2019
14-03-2019,20190314,11,Week 11,3,March,1,Q1,2019,Week 11-2019
15-03-2019,20190315,11,Week 11,3,March,1,Q1,2019,Week 11-2019
16-03-2019,20190316,11,Week 11,3,March,1,Q1,2019,Week 11-2019
17-03-2019,20190317,12,Week 12,3,March,1,Q1,2019,Week 12-2019
18-03-2019,20190318,12,Week 12,3,March,1,Q1,2019,Week 12-2019
19-03-2019,20190319,12,Week 12,3,March,1,Q1,2019,Week 12-2019
20-03-2019,20190320,12,Week 12,3,March,1,Q1,2019,Week 12-2019
21-03-2019,20190321,12,Week 12,3,March,1,Q1,2019,Week 12-2019
22-03-2019,20190322,12,Week 12,3,March,1,Q1,2019,Week 12-2019
23-03-2019,20190323,12,Week 12,3,March,1,Q1,2019,Week 12-2019
24-03-2019,20190324,13,Week 13,3,March,1,Q1,2019,Week 13-2019
25-03-2019,20190325,13,Week 13,3,March,1,Q1,2019,Week 13-2019
26-03-2019,20190326,13,Week 13,3,March,1,Q1,2019,Week 13-2019
27-03-2019,20190327,13,Week 13,3,March,1,Q1,2019,Week 13-2019
28-03-2019,20190328,13,Week 13,3,March,1,Q1,2019,Week 13-2019
29-03-2019,20190329,13,Week 13,3,March,1,Q1,2019,Week 13-2019
30-03-2019,20190330,13,Week 13,3,March,1,Q1,2019,Week 13-2019
31-03-2019,20190331,14,Week 14,3,March,1,Q1,2019,Week 14-2019
01-04-2019,20190401,14,Week 14,4,April,2,Q2,2019,Week 14-2019
02-04-2019,20190402,14,Week 14,4,April,2,Q2,2019,Week 14-2019
03-04-2019,20190403,14,Week 14,4,April,2,Q2,2019,Week 14-2019
04-04-2019,20190404,14,Week 14,4,April,2,Q2,2019,Week 14-2019
05-04-2019,20190405,14,Week 14,4,April,2,Q2,2019,Week 14-2019
06-04-2019,20190406,14,Week 14,4,April,2,Q2,2019,Week 14-2019
07-04-2019,20190407,15,Week 15,4,April,2,Q2,2019,Week 15-2019
08-04-2019,20190408,15,Week 15,4,April,2,Q2,2019,Week 15-2019
09-04-2019,20190409,15,Week 15,4,April,2,Q2,2019,Week 15-2019
10-04-2019,20190410,15,Week 15,4,April,2,Q2,2019,Week 15-2019
11-04-2019,20190411,15,Week 15,4,April,2,Q2,2019,Week 15-2019
12-04-2019,20190412,15,Week 15,4,April,2,Q2,2019,Week 15-2019
13-04-2019,20190413,15,Week 15,4,April,2,Q2,2019,Week 15-2019
14-04-2019,20190414,16,Week 16,4,April,2,Q2,2019,Week 16-2019
15-04-2019,20190415,16,Week 16,4,April,2,Q2,2019,Week 16-2019
16-04-2019,20190416,16,Week 16,4,April,2,Q2,2019,Week 16-2019
17-04-2019,20190417,16,Week 16,4,April,2,Q2,2019,Week 16-2019
18-04-2019,20190418,16,Week 16,4,April,2,Q2,2019,Week 16-2019
19-04-2019,20190419,16,Week 16,4,April,2,Q2,2019,Week 16-2019
20-04-2019,20190420,16,Week 16,4,April,2,Q2,2019,Week 16-2019
21-04-2019,20190421,17,Week 17,4,April,2,Q2,2019,Week 17-2019
22-04-2019,20190422,17,Week 17,4,April,2,Q2,2019,Week 17-2019
23-04-2019,20190423,17,Week 17,4,April,2,Q2,2019,Week 17-2019
24-04-2019,20190424,17,Week 17,4,April,2,Q2,2019,Week 17-2019
25-04-2019,20190425,17,Week 17,4,April,2,Q2,2019,Week 17-2019
26-04-2019,20190426,17,Week 17,4,April,2,Q2,2019,Week 17-2019
27-04-2019,20190427,17,Week 17,4,April,2,Q2,2019,Week 17-2019
28-04-2019,20190428,18,Week 18,4,April,2,Q2,2019,Week 18-2019
29-04-2019,20190429,18,Week 18,4,April,2,Q2,2019,Week 18-2019
30-04-2019,20190430,18,Week 18,4,April,2,Q2,2019,Week 18-2019
